title,price,link
"HP Victus Gaming Laptop, Windows 11 Home, 12Th Gen Intel Core I5-12450H,4Gb RTX 3050 Gpu,15.6-Inch(39.6 Cm),Fhd,IPS,16Gb Ddr4,512Gb Ssd,Backlit Kb,Dual Speakers (Mso, Blue,2.37 Kg),Fa0666Tx/Fa0444Tx","65,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0MzE4MTY3MzAzNjI1ODEwOjE3MjcyNjk2NjM6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDEyMDAxMTczMjIzMjo6Mjo6&url=%2FHP-i5-12450H-15-6-inch-Response-fa0666TX%2Fdp%2FB0C2HZYM87%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.cd33fa60-47cd-49f3-80b8-24b1f0cbef97%253Aamzn1.sym.cd33fa60-47cd-49f3-80b8-24b1f0cbef97%26crid%3D82JPIJIXTHA6%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.dReHFrlFYTowpKM-sS8vISwbE9uvmkqi385K2Vzduv0yZCJSIY1fO9E79n16avybUo_wdb93rWYhYbu_xK7TFQ.LOhJ-uxfLieHrsuwGzZ-8tn7Gyr3RMhwrnrcZAMrYSY%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0C2HZYM87%26pd_rd_r%3D4077e790-9bf5-4d5d-9692-f195d3a422e9%26pd_rd_w%3DZmndw%26pd_rd_wg%3DYA8CQ%26pf_rd_p%3Dcd33fa60-47cd-49f3-80b8-24b1f0cbef97%26pf_rd_r%3DXH70DCW7S9EDGB8AZWF8%26qid%3D1727269663%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C230%26sr%3D1-3-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
"Acer Aspire Lite AMD Ryzen 5 5500U Premium Thin and Light Laptop (16 GB RAM/512 GB SSD/Windows 11 Home) AL15-41, 39.62 cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 KG","34,990",https://amazon.in//Acer-Premium-Windows-AL15-41-Display/dp/B0CB7S1RTX/ref=sr_1_39?crid=82JPIJIXTHA6&dib=eyJ2IjoiMSJ9.pwb2kgbZqV1v7hcMtyrGGWYKFf0rI_ff0ic0f4e_Dls1V4uM9vTadJmEwORUrlgcdgE9zAwysS5TJGnb5xNedTRIokNbdU-JSSIG70hnz4OghZwjB7bzRinBinnCmcREUOgDT0mJA1vn-edL9KsCOP9jByJEsKq1y9Wun5uN3pNAnirdXEJlBqMQuI9n8ZLgmye2RoUC3rjGsxJbfuOZ9gIyKuigDYh-bsNMHUA7o_Y.TeqbmqPqnOb4UA54qqE8WLH8jpL_1ucb_MyuvfA1WH8&dib_tag=se&keywords=laptop&qid=1727269673&sprefix=laptop%2Caps%2C230&sr=8-39
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
"HP Laptop 15s, Intel Celeron N4500, 15.6-inch (39.6 cm), HD, 8GB DDR4, 512GB SSD, Intel UHD Graphics, 720p HD Camera, Thin & Light, Dual Speakers (Win 11, Black, 1.65 kg), fq3066TU","27,529",https://amazon.in//HP-15-6-inch-Micro-Edge-Graphics-15s-fq3066TU/dp/B0CJC7S45V/ref=sr_1_40?crid=82JPIJIXTHA6&dib=eyJ2IjoiMSJ9.pwb2kgbZqV1v7hcMtyrGGWYKFf0rI_ff0ic0f4e_Dls1V4uM9vTadJmEwORUrlgcdgE9zAwysS5TJGnb5xNedTRIokNbdU-JSSIG70hnz4OghZwjB7bzRinBinnCmcREUOgDT0mJA1vn-edL9KsCOP9jByJEsKq1y9Wun5uN3pNAnirdXEJlBqMQuI9n8ZLgmye2RoUC3rjGsxJbfuOZ9gIyKuigDYh-bsNMHUA7o_Y.TeqbmqPqnOb4UA54qqE8WLH8jpL_1ucb_MyuvfA1WH8&dib_tag=se&keywords=laptop&qid=1727269673&sprefix=laptop%2Caps%2C230&sr=8-40
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
"Acer [Smartchoice] Aspire Lite AMD Ryzen 3 5300U Premium Thin and Light Laptop (Windows 11 Home/8 GB RAM/512 GB SSD) AL15-41 with 39.62 cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.6 KG","28,990",https://amazon.in//Acer-Smartchoice-Premium-Windows-AL15-41/dp/B0CWTSF1TK/ref=sr_1_41?crid=82JPIJIXTHA6&dib=eyJ2IjoiMSJ9.pwb2kgbZqV1v7hcMtyrGGWYKFf0rI_ff0ic0f4e_Dls1V4uM9vTadJmEwORUrlgcdgE9zAwysS5TJGnb5xNedTRIokNbdU-JSSIG70hnz4OghZwjB7bzRinBinnCmcREUOgDT0mJA1vn-edL9KsCOP9jByJEsKq1y9Wun5uN3pNAnirdXEJlBqMQuI9n8ZLgmye2RoUC3rjGsxJbfuOZ9gIyKuigDYh-bsNMHUA7o_Y.TeqbmqPqnOb4UA54qqE8WLH8jpL_1ucb_MyuvfA1WH8&dib_tag=se&keywords=laptop&qid=1727269673&sprefix=laptop%2Caps%2C230&sr=8-41
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
"MSI Katana A17 Ai, Ryzen 7 8845Hs,Built-in Ai, 44Cm Fhd 144Hz AMD Gaming Laptop(16Gb/1Tb Nvme Ssd/Windows 11 Home/Nvidia Geforce RTX 4060, Gddr6 8Gb/Black/2.7Kg), B8Vf-845In","99,990",https://amazon.in//MSI-Katana-A17-Windows-B8VF-845IN/dp/B0CV5DVHCG/ref=sr_1_42?crid=82JPIJIXTHA6&dib=eyJ2IjoiMSJ9.pwb2kgbZqV1v7hcMtyrGGWYKFf0rI_ff0ic0f4e_Dls1V4uM9vTadJmEwORUrlgcdgE9zAwysS5TJGnb5xNedTRIokNbdU-JSSIG70hnz4OghZwjB7bzRinBinnCmcREUOgDT0mJA1vn-edL9KsCOP9jByJEsKq1y9Wun5uN3pNAnirdXEJlBqMQuI9n8ZLgmye2RoUC3rjGsxJbfuOZ9gIyKuigDYh-bsNMHUA7o_Y.TeqbmqPqnOb4UA54qqE8WLH8jpL_1ucb_MyuvfA1WH8&dib_tag=se&keywords=laptop&qid=1727269673&sprefix=laptop%2Caps%2C230&sr=8-42
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
"ASUS Vivobook 15, Intel Core i5-1335U 13th Gen, 15.6-inch FHD 60Hz, Thin & Light Laptop (8GB/512GB SSD/Win11/Office 2021/Backlit/42Whr/Cool Silver/1.7 Kg), X1504VA-NJ540WS","54,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0MDAzNjQ2Njg1MTcwNTk1OjE3MjcyNjk2NzM6c3BfbXRmOjMwMDI4Mjc2MTM5NjMzMjo6MDo6&url=%2FASUS-Vivobook-i5-1335U-15-6-inch-X1504VA-NJ540WS%2Fdp%2FB0D4TGZG1H%2Fref%3Dsr_1_43_sspa%3Fcrid%3D82JPIJIXTHA6%26dib%3DeyJ2IjoiMSJ9.pwb2kgbZqV1v7hcMtyrGGWYKFf0rI_ff0ic0f4e_Dls1V4uM9vTadJmEwORUrlgcdgE9zAwysS5TJGnb5xNedTRIokNbdU-JSSIG70hnz4OghZwjB7bzRinBinnCmcREUOgDT0mJA1vn-edL9KsCOP9jByJEsKq1y9Wun5uN3pNAnirdXEJlBqMQuI9n8ZLgmye2RoUC3rjGsxJbfuOZ9gIyKuigDYh-bsNMHUA7o_Y.TeqbmqPqnOb4UA54qqE8WLH8jpL_1ucb_MyuvfA1WH8%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727269673%26sprefix%3Dlaptop%252Caps%252C230%26sr%3D8-43-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
"Dell 15 Laptop, 13th Gen Intel Core i5-1335U Processor/ 8GB/ 512GB SSD/15.6"" (39.62cm) FHD AG 120Hz 250 nits Narrow Border/Windows 11 + MSO'21/15 Month McAfee/Carbon Black/Thin & Light- 1.66kg","49,490",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0MDAzNjQ2Njg1MTcwNTk1OjE3MjcyNjk2NzM6c3BfbXRmOjMwMDI4Mjc2MTM5NTIzMjo6MDo6&url=%2FDell-Laptop-i5-1335U-Processor-39-62cm%2Fdp%2FB0CCSMVFWS%2Fref%3Dsr_1_44_sspa%3Fcrid%3D82JPIJIXTHA6%26dib%3DeyJ2IjoiMSJ9.pwb2kgbZqV1v7hcMtyrGGWYKFf0rI_ff0ic0f4e_Dls1V4uM9vTadJmEwORUrlgcdgE9zAwysS5TJGnb5xNedTRIokNbdU-JSSIG70hnz4OghZwjB7bzRinBinnCmcREUOgDT0mJA1vn-edL9KsCOP9jByJEsKq1y9Wun5uN3pNAnirdXEJlBqMQuI9n8ZLgmye2RoUC3rjGsxJbfuOZ9gIyKuigDYh-bsNMHUA7o_Y.TeqbmqPqnOb4UA54qqE8WLH8jpL_1ucb_MyuvfA1WH8%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727269673%26sprefix%3Dlaptop%252Caps%252C230%26sr%3D8-44-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
"Lenovo V15 G4 AMD Athlon Silver 7120U Laptop 8GB LPDDR5 Ram, 512 GB SSD PCIe, Windows 11 Lifetime Validity,15.6"" FHD Screen, AMD Radeon 610M, Silver, 1 Year Brand Warranty","24,990",https://amazon.in//Lenovo-V15-Lifetime-Validity-Warranty/dp/B0CL7CMTXS/ref=sr_1_45?crid=82JPIJIXTHA6&dib=eyJ2IjoiMSJ9.pwb2kgbZqV1v7hcMtyrGGWYKFf0rI_ff0ic0f4e_Dls1V4uM9vTadJmEwORUrlgcdgE9zAwysS5TJGnb5xNedTRIokNbdU-JSSIG70hnz4OghZwjB7bzRinBinnCmcREUOgDT0mJA1vn-edL9KsCOP9jByJEsKq1y9Wun5uN3pNAnirdXEJlBqMQuI9n8ZLgmye2RoUC3rjGsxJbfuOZ9gIyKuigDYh-bsNMHUA7o_Y.TeqbmqPqnOb4UA54qqE8WLH8jpL_1ucb_MyuvfA1WH8&dib_tag=se&keywords=laptop&qid=1727269673&sprefix=laptop%2Caps%2C230&sr=8-45
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
"Lenovo LOQ 2024 Intel Core i5-13450HX 15.6"" (39.6cm) 144Hz 300Nits FHD IPS Gaming Laptop (16GB/512GB SSD/Win 11/NVIDIA RTX 4050 6GB Graphics/MSO 21/1Yr ADP Free/3 Mon Game Pass/Grey/2.4Kg), 83DV007GIN","84,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0MzE4MTY3MzAzNjI1ODEwOjE3MjcyNjk2NjM6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDIwNTYyNTM3NTczMjo6Mzo6&url=%2FLenovo-i5-13450HX-300Nits-Graphics-83DV007GIN%2Fdp%2FB0D49W5KZP%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.cd33fa60-47cd-49f3-80b8-24b1f0cbef97%253Aamzn1.sym.cd33fa60-47cd-49f3-80b8-24b1f0cbef97%26crid%3D82JPIJIXTHA6%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.dReHFrlFYTowpKM-sS8vISwbE9uvmkqi385K2Vzduv0yZCJSIY1fO9E79n16avybUo_wdb93rWYhYbu_xK7TFQ.LOhJ-uxfLieHrsuwGzZ-8tn7Gyr3RMhwrnrcZAMrYSY%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0D49W5KZP%26pd_rd_r%3D4077e790-9bf5-4d5d-9692-f195d3a422e9%26pd_rd_w%3DZmndw%26pd_rd_wg%3DYA8CQ%26pf_rd_p%3Dcd33fa60-47cd-49f3-80b8-24b1f0cbef97%26pf_rd_r%3DXH70DCW7S9EDGB8AZWF8%26qid%3D1727269663%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C230%26sr%3D1-4-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
N/A,N/A,N/A
N/A,N/A,N/A
"MSI Modern 14, Intel 12Th Gen. I3 1215U,36Cm Laptop(8Gb/512Gb Nvme Ssd/Windows 11 Home/Uhd Graphic/Classic Black/1.4Kg),C12Mo-1205In","28,990",https://amazon.in//MSI-Windows-Graphic-Classic-C12Mo-1205In/dp/B0D22L96QY/ref=sr_1_46?crid=82JPIJIXTHA6&dib=eyJ2IjoiMSJ9.pwb2kgbZqV1v7hcMtyrGGWYKFf0rI_ff0ic0f4e_Dls1V4uM9vTadJmEwORUrlgcdgE9zAwysS5TJGnb5xNedTRIokNbdU-JSSIG70hnz4OghZwjB7bzRinBinnCmcREUOgDT0mJA1vn-edL9KsCOP9jByJEsKq1y9Wun5uN3pNAnirdXEJlBqMQuI9n8ZLgmye2RoUC3rjGsxJbfuOZ9gIyKuigDYh-bsNMHUA7o_Y.TeqbmqPqnOb4UA54qqE8WLH8jpL_1ucb_MyuvfA1WH8&dib_tag=se&keywords=laptop&qid=1727269673&sprefix=laptop%2Caps%2C230&sr=8-46
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
"(Renewed) DELL Latitude 5490 Core i5 8th Gen Laptop, 16 GB RAM, 512GB SSD, Intel HD Graphics, 14 inch (36.83 cms) HD Screen, Windows 11 (Upgraded), MS Office, Black, Slim","24,899",https://amazon.in//Renewed-Latitude-Graphics-Windows-Upgraded/dp/B0BD4BN7B6/ref=sr_1_47?crid=82JPIJIXTHA6&dib=eyJ2IjoiMSJ9.pwb2kgbZqV1v7hcMtyrGGWYKFf0rI_ff0ic0f4e_Dls1V4uM9vTadJmEwORUrlgcdgE9zAwysS5TJGnb5xNedTRIokNbdU-JSSIG70hnz4OghZwjB7bzRinBinnCmcREUOgDT0mJA1vn-edL9KsCOP9jByJEsKq1y9Wun5uN3pNAnirdXEJlBqMQuI9n8ZLgmye2RoUC3rjGsxJbfuOZ9gIyKuigDYh-bsNMHUA7o_Y.TeqbmqPqnOb4UA54qqE8WLH8jpL_1ucb_MyuvfA1WH8&dib_tag=se&keywords=laptop&qid=1727269673&sprefix=laptop%2Caps%2C230&sr=8-47
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
"Lenovo IdeaPad 1 Intel Core Celeron N4020 14"" HD Thin and Light Laptop (4GB/256GB SDD/Windows 11 Home/1Yr ADP Free/Cloud Grey/1.3Kg), 82V6005CIN","18,990",https://amazon.in//Lenovo-IdeaPad-Celeron-Warranty-82V6005CIN/dp/B0C864DPY2/ref=sr_1_48?crid=82JPIJIXTHA6&dib=eyJ2IjoiMSJ9.pwb2kgbZqV1v7hcMtyrGGWYKFf0rI_ff0ic0f4e_Dls1V4uM9vTadJmEwORUrlgcdgE9zAwysS5TJGnb5xNedTRIokNbdU-JSSIG70hnz4OghZwjB7bzRinBinnCmcREUOgDT0mJA1vn-edL9KsCOP9jByJEsKq1y9Wun5uN3pNAnirdXEJlBqMQuI9n8ZLgmye2RoUC3rjGsxJbfuOZ9gIyKuigDYh-bsNMHUA7o_Y.TeqbmqPqnOb4UA54qqE8WLH8jpL_1ucb_MyuvfA1WH8&dib_tag=se&keywords=laptop&qid=1727269673&sprefix=laptop%2Caps%2C230&sr=8-48
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
"Lenovo IdeaPad Slim 3 12th Gen Intel Core i3-1215U 14 Inch (35.5cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/3months Game Pass/Arctic Grey/1.43Kg), 82RJ00FGIN","37,490",https://amazon.in//Lenovo-IdeaPad-i3-1215U-Windows-82RJ00FGIN/dp/B0D7ZZGWLB/ref=sr_1_49?crid=82JPIJIXTHA6&dib=eyJ2IjoiMSJ9.pwb2kgbZqV1v7hcMtyrGGWYKFf0rI_ff0ic0f4e_Dls1V4uM9vTadJmEwORUrlgcdgE9zAwysS5TJGnb5xNedTRIokNbdU-JSSIG70hnz4OghZwjB7bzRinBinnCmcREUOgDT0mJA1vn-edL9KsCOP9jByJEsKq1y9Wun5uN3pNAnirdXEJlBqMQuI9n8ZLgmye2RoUC3rjGsxJbfuOZ9gIyKuigDYh-bsNMHUA7o_Y.TeqbmqPqnOb4UA54qqE8WLH8jpL_1ucb_MyuvfA1WH8&dib_tag=se&keywords=laptop&qid=1727269673&sprefix=laptop%2Caps%2C230&sr=8-49
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
"Lenovo V14 G3 Laptop (Intel Core i5/ 12th Gen/ 8GB RAM/ 512GB SSD/DOS/ 14"" Inch), Arctic Grey, 1 Year Service Center Carry in Warranty","36,680",https://amazon.in//Lenovo-Laptop-Arctic-Service-Warranty/dp/B0DG9CKJ9P/ref=sr_1_50?crid=82JPIJIXTHA6&dib=eyJ2IjoiMSJ9.pwb2kgbZqV1v7hcMtyrGGWYKFf0rI_ff0ic0f4e_Dls1V4uM9vTadJmEwORUrlgcdgE9zAwysS5TJGnb5xNedTRIokNbdU-JSSIG70hnz4OghZwjB7bzRinBinnCmcREUOgDT0mJA1vn-edL9KsCOP9jByJEsKq1y9Wun5uN3pNAnirdXEJlBqMQuI9n8ZLgmye2RoUC3rjGsxJbfuOZ9gIyKuigDYh-bsNMHUA7o_Y.TeqbmqPqnOb4UA54qqE8WLH8jpL_1ucb_MyuvfA1WH8&dib_tag=se&keywords=laptop&qid=1727269673&sprefix=laptop%2Caps%2C230&sr=8-50
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
"Dell Inspiron 5430 Laptop, 13th Gen Intel Core i5-1335U Processor/16GB/1TB SSD/14.0"" (35.56CM) FHD+ WVA 250 nits/Backlit KB + FPR/Win 11+MSO'21/15 Month McAfee/Platinum Silver/Thin & Light- 1.59KG","63,490",https://amazon.in//Dell-Inspiron-5430-i5-1335U-Processor/dp/B0CBC9HLLC/ref=sr_1_51?crid=82JPIJIXTHA6&dib=eyJ2IjoiMSJ9.pwb2kgbZqV1v7hcMtyrGGWYKFf0rI_ff0ic0f4e_Dls1V4uM9vTadJmEwORUrlgcdgE9zAwysS5TJGnb5xNedTRIokNbdU-JSSIG70hnz4OghZwjB7bzRinBinnCmcREUOgDT0mJA1vn-edL9KsCOP9jByJEsKq1y9Wun5uN3pNAnirdXEJlBqMQuI9n8ZLgmye2RoUC3rjGsxJbfuOZ9gIyKuigDYh-bsNMHUA7o_Y.TeqbmqPqnOb4UA54qqE8WLH8jpL_1ucb_MyuvfA1WH8&dib_tag=se&keywords=laptop&qid=1727269673&sprefix=laptop%2Caps%2C230&sr=8-51
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
"ASUS TUF F15 Gaming Laptop, Intel Core i5-11400H 11th Gen, 15.6-inch (39.62 cm) FHD 144Hz,(16GB RAM/512GB SSD/4GB NVIDIA GeForce RTX 2050/Windows 11/ RGB Backlit KB/Black/2.30 kg), FX506HF-HN025W","50,990",https://amazon.in//ASUS-SmartChoice-i5-11400H-GeForce-FX506HF-HN025W/dp/B0C27SD9YR/ref=sr_1_52?crid=82JPIJIXTHA6&dib=eyJ2IjoiMSJ9.pwb2kgbZqV1v7hcMtyrGGWYKFf0rI_ff0ic0f4e_Dls1V4uM9vTadJmEwORUrlgcdgE9zAwysS5TJGnb5xNedTRIokNbdU-JSSIG70hnz4OghZwjB7bzRinBinnCmcREUOgDT0mJA1vn-edL9KsCOP9jByJEsKq1y9Wun5uN3pNAnirdXEJlBqMQuI9n8ZLgmye2RoUC3rjGsxJbfuOZ9gIyKuigDYh-bsNMHUA7o_Y.TeqbmqPqnOb4UA54qqE8WLH8jpL_1ucb_MyuvfA1WH8&dib_tag=se&keywords=laptop&qid=1727269673&sprefix=laptop%2Caps%2C230&sr=8-52
N/A,N/A,N/A
N/A,N/A,N/A
"Lenovo IdeaPad Slim 1 AMD Ryzen 5 5500U 15.6"" HD Thin and Light Laptop (16GB/512GB SSD/Integrated AMD Graphics/Windows 11 Home/MSO 21/1Yr ADP Free/Cloud Grey/1.61Kg), 82R400ERIN","39,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0MzE4MTY3MzAzNjI1ODEwOjE3MjcyNjk2NjM6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDEwNDYwMzQ5NzQzMjo6NDo6&url=%2FLenovo-IdeaPad-Laptop-Windows-82R400ERIN%2Fdp%2FB0CP2KRYLM%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.cd33fa60-47cd-49f3-80b8-24b1f0cbef97%253Aamzn1.sym.cd33fa60-47cd-49f3-80b8-24b1f0cbef97%26crid%3D82JPIJIXTHA6%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.dReHFrlFYTowpKM-sS8vISwbE9uvmkqi385K2Vzduv0yZCJSIY1fO9E79n16avybUo_wdb93rWYhYbu_xK7TFQ.LOhJ-uxfLieHrsuwGzZ-8tn7Gyr3RMhwrnrcZAMrYSY%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0CP2KRYLM%26pd_rd_r%3D4077e790-9bf5-4d5d-9692-f195d3a422e9%26pd_rd_w%3DZmndw%26pd_rd_wg%3DYA8CQ%26pf_rd_p%3Dcd33fa60-47cd-49f3-80b8-24b1f0cbef97%26pf_rd_r%3DXH70DCW7S9EDGB8AZWF8%26qid%3D1727269663%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C230%26sr%3D1-5-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
"Lenovo IdeaPad Slim 5 13th Gen Intel Core i5 13420H 14""(35.5cm) WUXGA IPS Laptop (16GB/512GB SSD/Win 11/MSO 21/Backlit KB/FHD Camera/1Yr ADP Free/Alexa/3 Month Game Pass/Cloud Grey/1.46Kg), 82XD003MIN","66,490",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0MDAzNjQ2Njg1MTcwNTk1OjE3MjcyNjk2NzM6c3BfYnRmOjMwMDA0ODI5NzA0ODczMjo6MDo6&url=%2FLenovo-IdeaPad-13420H-Backlit-82XD003NIN%2Fdp%2FB0C9HTBMLW%2Fref%3Dsr_1_53_sspa%3Fcrid%3D82JPIJIXTHA6%26dib%3DeyJ2IjoiMSJ9.pwb2kgbZqV1v7hcMtyrGGWYKFf0rI_ff0ic0f4e_Dls1V4uM9vTadJmEwORUrlgcdgE9zAwysS5TJGnb5xNedTRIokNbdU-JSSIG70hnz4OghZwjB7bzRinBinnCmcREUOgDT0mJA1vn-edL9KsCOP9jByJEsKq1y9Wun5uN3pNAnirdXEJlBqMQuI9n8ZLgmye2RoUC3rjGsxJbfuOZ9gIyKuigDYh-bsNMHUA7o_Y.TeqbmqPqnOb4UA54qqE8WLH8jpL_1ucb_MyuvfA1WH8%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727269673%26sprefix%3Dlaptop%252Caps%252C230%26sr%3D8-53-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
"Lenovo IdeaPad Slim 5 Intel Core Ultra 5 125H Built-in AI 14"" (35.5cm) WUXGA-OLED 400Nits Thin & Light Laptop (16GB/1TB SSD/Win 11/Office 21/FHD+IR Camera/Alexa/3 Mon GamePass/Grey/1.4Kg), 83DA003GIN","81,000",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0MDAzNjQ2Njg1MTcwNTk1OjE3MjcyNjk2NzM6c3BfYnRmOjMwMDMyMzY0NTI0OTUzMjo6MDo6&url=%2FLenovo-IdeaPad-WUXGA-OLED-GamePass-83DA003GIN%2Fdp%2FB0CYGZSBRV%2Fref%3Dsr_1_54_sspa%3Fcrid%3D82JPIJIXTHA6%26dib%3DeyJ2IjoiMSJ9.pwb2kgbZqV1v7hcMtyrGGWYKFf0rI_ff0ic0f4e_Dls1V4uM9vTadJmEwORUrlgcdgE9zAwysS5TJGnb5xNedTRIokNbdU-JSSIG70hnz4OghZwjB7bzRinBinnCmcREUOgDT0mJA1vn-edL9KsCOP9jByJEsKq1y9Wun5uN3pNAnirdXEJlBqMQuI9n8ZLgmye2RoUC3rjGsxJbfuOZ9gIyKuigDYh-bsNMHUA7o_Y.TeqbmqPqnOb4UA54qqE8WLH8jpL_1ucb_MyuvfA1WH8%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727269673%26sprefix%3Dlaptop%252Caps%252C230%26sr%3D8-54-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
N/A,N/A,N/A
"MSI PRO MP251 24.5 Inch Full HD Office Monitor - 1920 x 1080 IPS Panel, 100 Hz, Eye-Friendly Screen, Built-in Speakers, Tilt-Adjustable - HDMI 1.4b, D-Sub (VGA)","6,999",https://amazon.in/https://aax-eu.amazon.in/x/c/JDGYjy39z05yuXy4-kuDpJAAAAGSKUuZrgMAAAH2AQBvbm9fdHhuX2JpZDIgICBvbm9fdHhuX2ltcDEgICBbXlAj/https://www.amazon.in/MSI-PRO-MP251-Office-Monitor/dp/B0CLLK6JCW/ref=sxbs_sbv_search_btf?content-id=amzn1.sym.0e800d3e-a8c4-466c-97dc-d089e27309f1%3Aamzn1.sym.0e800d3e-a8c4-466c-97dc-d089e27309f1&crid=82JPIJIXTHA6&cv_ct_cx=laptop&dib=eyJ2IjoiMSJ9._w7PUYtQGndUImEBq50p2Q.wellQbOoCDhDx0jOe-MtlgnLIkC1Isb1PLSJES08wMw&dib_tag=se&keywords=laptop&pd_rd_i=B0CLLK6JCW&pd_rd_r=e9d28f36-de5b-4ab3-903e-ac07757f7182&pd_rd_w=PCsWj&pd_rd_wg=mU9kF&pf_rd_p=0e800d3e-a8c4-466c-97dc-d089e27309f1&pf_rd_r=1TR4CTQ5EY3P6T8VTY6D&qid=1727269673&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=laptop%2Caps%2C230&sr=1-33-06195d41-65bd-48f4-8e70-03d97b6094ec
N/A,N/A,N/A
N/A,N/A,N/A
